root - INFO - [2023-10-02 14:29:43] Epoch [0/40] Batch [1901/4839] loss : 0.7373, loss_l1 : 0.5516, loss_l2 : 0.9230
root - INFO - [2023-10-02 14:30:10] Epoch [0/40] Batch [1951/4839] loss : 0.7369, loss_l1 : 0.5513, loss_l2 : 0.9225
root - INFO - [2023-10-02 14:30:28] Epoch [0/40] Batch [2001/4839] loss : 0.7366, loss_l1 : 0.5510, loss_l2 : 0.9222
root - INFO - [2023-10-02 14:30:37] Epoch [0/40] Batch [2051/4839] loss : 0.7371, loss_l1 : 0.5512, loss_l2 : 0.9230
root - INFO - [2023-10-02 14:30:47] Epoch [0/40] Batch [2101/4839] loss : 0.7374, loss_l1 : 0.5513, loss_l2 : 0.9235
root - INFO - [2023-10-02 14:30:56] Epoch [0/40] Batch [2151/4839] loss : 0.7374, loss_l1 : 0.5512, loss_l2 : 0.9235
root - INFO - [2023-10-02 14:31:05] Epoch [0/40] Batch [2201/4839] loss : 0.7373, loss_l1 : 0.5511, loss_l2 : 0.9235
root - INFO - [2023-10-02 14:31:16] Epoch [0/40] Batch [2251/4839] loss : 0.7371, loss_l1 : 0.5510, loss_l2 : 0.9232
root - INFO - [2023-10-02 14:31:27] Epoch [0/40] Batch [2301/4839] loss : 0.7369, loss_l1 : 0.5508, loss_l2 : 0.9230
root - INFO - [2023-10-02 14:31:36] Epoch [0/40] Batch [2351/4839] loss : 0.7370, loss_l1 : 0.5508, loss_l2 : 0.9231
root - INFO - [2023-10-02 14:31:52] Epoch [0/40] Batch [2401/4839] loss : 0.7371, loss_l1 : 0.5508, loss_l2 : 0.9233
root - INFO - [2023-10-02 14:32:07] Epoch [0/40] Batch [2451/4839] loss : 0.7371, loss_l1 : 0.5508, loss_l2 : 0.9234
root - INFO - [2023-10-02 14:32:17] Epoch [0/40] Batch [2501/4839] loss : 0.7370, loss_l1 : 0.5507, loss_l2 : 0.9232
root - INFO - [2023-10-02 14:32:28] Epoch [0/40] Batch [2551/4839] loss : 0.7366, loss_l1 : 0.5505, loss_l2 : 0.9228
root - INFO - [2023-10-02 14:32:41] Epoch [0/40] Batch [2601/4839] loss : 0.7368, loss_l1 : 0.5505, loss_l2 : 0.9230
root - INFO - [2023-10-02 14:32:51] Epoch [0/40] Batch [2651/4839] loss : 0.7366, loss_l1 : 0.5504, loss_l2 : 0.9229
root - INFO - [2023-10-02 14:33:02] Epoch [0/40] Batch [2701/4839] loss : 0.7366, loss_l1 : 0.5503, loss_l2 : 0.9229
root - INFO - [2023-10-02 14:33:11] Epoch [0/40] Batch [2751/4839] loss : 0.7366, loss_l1 : 0.5503, loss_l2 : 0.9229
root - INFO - [2023-10-02 14:33:22] Epoch [0/40] Batch [2801/4839] loss : 0.7367, loss_l1 : 0.5504, loss_l2 : 0.9231
root - INFO - [2023-10-02 14:33:34] Epoch [0/40] Batch [2851/4839] loss : 0.7365, loss_l1 : 0.5502, loss_l2 : 0.9228
root - INFO - [2023-10-02 14:33:44] Epoch [0/40] Batch [2901/4839] loss : 0.7366, loss_l1 : 0.5502, loss_l2 : 0.9229
root - INFO - [2023-10-02 14:33:53] Epoch [0/40] Batch [2951/4839] loss : 0.7366, loss_l1 : 0.5503, loss_l2 : 0.9229
root - INFO - [2023-10-02 14:34:00] Epoch [0/40] Batch [3001/4839] loss : 0.7365, loss_l1 : 0.5502, loss_l2 : 0.9228
root - INFO - [2023-10-02 14:34:12] Epoch [0/40] Batch [3051/4839] loss : 0.7366, loss_l1 : 0.5502, loss_l2 : 0.9229
root - INFO - [2023-10-02 14:34:22] Epoch [0/40] Batch [3101/4839] loss : 0.7365, loss_l1 : 0.5502, loss_l2 : 0.9229
root - INFO - [2023-10-02 14:34:31] Epoch [0/40] Batch [3151/4839] loss : 0.7368, loss_l1 : 0.5503, loss_l2 : 0.9234
root - INFO - [2023-10-02 14:34:43] Epoch [0/40] Batch [3201/4839] loss : 0.7366, loss_l1 : 0.5502, loss_l2 : 0.9230
root - INFO - [2023-10-02 14:34:55] Epoch [0/40] Batch [3251/4839] loss : 0.7363, loss_l1 : 0.5500, loss_l2 : 0.9226
root - INFO - [2023-10-02 14:35:06] Epoch [0/40] Batch [3301/4839] loss : 0.7361, loss_l1 : 0.5499, loss_l2 : 0.9223
root - INFO - [2023-10-02 14:35:21] Epoch [0/40] Batch [3351/4839] loss : 0.7363, loss_l1 : 0.5500, loss_l2 : 0.9227
root - INFO - [2023-10-02 14:35:30] Epoch [0/40] Batch [3401/4839] loss : 0.7364, loss_l1 : 0.5500, loss_l2 : 0.9228
root - INFO - [2023-10-02 14:35:39] Epoch [0/40] Batch [3451/4839] loss : 0.7362, loss_l1 : 0.5498, loss_l2 : 0.9225
root - INFO - [2023-10-02 14:36:00] Epoch [0/40] Batch [3501/4839] loss : 0.7359, loss_l1 : 0.5497, loss_l2 : 0.9222
root - INFO - [2023-10-02 14:36:11] Epoch [0/40] Batch [3551/4839] loss : 0.7358, loss_l1 : 0.5496, loss_l2 : 0.9220
root - INFO - [2023-10-02 14:36:21] Epoch [0/40] Batch [3601/4839] loss : 0.7357, loss_l1 : 0.5495, loss_l2 : 0.9219
root - INFO - [2023-10-02 14:36:34] Epoch [0/40] Batch [3651/4839] loss : 0.7356, loss_l1 : 0.5494, loss_l2 : 0.9218
root - INFO - [2023-10-02 14:36:47] Epoch [0/40] Batch [3701/4839] loss : 0.7358, loss_l1 : 0.5495, loss_l2 : 0.9221
root - INFO - [2023-10-02 14:36:57] Epoch [0/40] Batch [3751/4839] loss : 0.7359, loss_l1 : 0.5496, loss_l2 : 0.9222
root - INFO - [2023-10-02 14:37:06] Epoch [0/40] Batch [3801/4839] loss : 0.7360, loss_l1 : 0.5496, loss_l2 : 0.9224
root - INFO - [2023-10-02 14:37:18] Epoch [0/40] Batch [3851/4839] loss : 0.7361, loss_l1 : 0.5497, loss_l2 : 0.9226
root - INFO - [2023-10-02 14:37:27] Epoch [0/40] Batch [3901/4839] loss : 0.7361, loss_l1 : 0.5496, loss_l2 : 0.9226
root - INFO - [2023-10-02 14:37:38] Epoch [0/40] Batch [3951/4839] loss : 0.7363, loss_l1 : 0.5497, loss_l2 : 0.9228
root - INFO - [2023-10-02 14:37:48] Epoch [0/40] Batch [4001/4839] loss : 0.7363, loss_l1 : 0.5497, loss_l2 : 0.9229
root - INFO - [2023-10-02 14:37:58] Epoch [0/40] Batch [4051/4839] loss : 0.7362, loss_l1 : 0.5496, loss_l2 : 0.9228
